LAST SEEN   TYPE      REASON      OBJECT                                       MESSAGE
3m29s       Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
3m29s       Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
5m1s        Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.547s (1.547s including waiting). Image size: 30809528 bytes.
2m58s       Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(ae9cdb30-8dd6-4d4b-a171-393c19e906c4)
4m45s       Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.58s (1.58s including waiting). Image size: 30809528 bytes.
4m13s       Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.595s (1.595s including waiting). Image size: 30809528 bytes.
3m29s       Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.556s (1.556s including waiting). Image size: 30809528 bytes.
2m          Normal    Scheduled   pod/iperf3-client-raspberrypi                Successfully assigned default/iperf3-client-raspberrypi to rubikpi
34s         Normal    Pulling     pod/iperf3-client-raspberrypi                Pulling image "networkstatic/iperf3:latest"
119s        Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.485s (1.485s including waiting). Image size: 30809528 bytes.
33s         Normal    Created     pod/iperf3-client-raspberrypi                Created container: iperf3
33s         Normal    Started     pod/iperf3-client-raspberrypi                Started container iperf3
117s        Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.553s (1.553s including waiting). Image size: 30809528 bytes.
6s          Warning   BackOff     pod/iperf3-client-raspberrypi                Back-off restarting failed container iperf3 in pod iperf3-client-raspberrypi_default(9a97994e-1f4c-45e1-8d96-e4b7efd44a0f)
103s        Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.576s (1.576s including waiting). Image size: 30809528 bytes.
77s         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.541s (1.541s including waiting). Image size: 30809528 bytes.
33s         Normal    Pulled      pod/iperf3-client-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.564s (1.564s including waiting). Image size: 30809528 bytes.
86m         Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
86m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.597s (1.597s including waiting). Image size: 30809528 bytes.
86m         Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
86m         Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
86m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.719s (1.719s including waiting). Image size: 30809528 bytes.
86m         Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(6ec3536b-20ae-40a9-8643-ed06c4a7f203)
26m         Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to raspberrypi
11m         Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to rubikpi
10m         Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
11m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.57s (1.57s including waiting). Image size: 30809528 bytes.
10m         Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
10m         Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
11m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.497s (1.497s including waiting). Image size: 30809528 bytes.
10m         Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(dcf3ad88-8d99-4e47-b4d4-cc86a545195a)
10m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.525s (1.525s including waiting). Image size: 30809528 bytes.
10m         Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.527s (1.527s including waiting). Image size: 30809528 bytes.
9m18s       Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to rubikpi
8m31s       Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
9m16s       Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.573s (1.573s including waiting). Image size: 30809528 bytes.
8m30s       Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
8m30s       Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
9m14s       Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.518s (1.518s including waiting). Image size: 30809528 bytes.
8m28s       Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(df773866-1b4d-4193-afde-390fb1fc0819)
8m59s       Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.584s (1.584s including waiting). Image size: 30809528 bytes.
8m30s       Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.793s (1.793s including waiting). Image size: 30809528 bytes.
7m22s       Normal    Scheduled   pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-client-rtosubuntu-500tca-500sca to rubikpi
7m20s       Normal    Pulling     pod/iperf3-client-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
7m21s       Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.507s (1.507s including waiting). Image size: 30809528 bytes.
7m19s       Normal    Created     pod/iperf3-client-rtosubuntu-500tca-500sca   Created container: iperf3
7m19s       Normal    Started     pod/iperf3-client-rtosubuntu-500tca-500sca   Started container iperf3
7m19s       Normal    Pulled      pod/iperf3-client-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.49s (1.491s including waiting). Image size: 30809528 bytes.
7m17s       Warning   BackOff     pod/iperf3-client-rtosubuntu-500tca-500sca   Back-off restarting failed container iperf3 in pod iperf3-client-rtosubuntu-500tca-500sca_default(05481b35-ac7a-4c5e-9d53-c9a1eacb4c81)
31m         Normal    Scheduled   pod/iperf3-client-rubikpi                    Successfully assigned default/iperf3-client-rubikpi to rtosubuntu-500tca-500sca
30m         Normal    Pulling     pod/iperf3-client-rubikpi                    Pulling image "networkstatic/iperf3:latest"
31m         Normal    Pulled      pod/iperf3-client-rubikpi                    Successfully pulled image "networkstatic/iperf3:latest" in 1.606s (1.606s including waiting). Image size: 31128721 bytes.
30m         Normal    Created     pod/iperf3-client-rubikpi                    Created container: iperf3
30m         Normal    Started     pod/iperf3-client-rubikpi                    Started container iperf3
31m         Normal    Pulled      pod/iperf3-client-rubikpi                    Successfully pulled image "networkstatic/iperf3:latest" in 1.524s (1.524s including waiting). Image size: 31128721 bytes.
30m         Warning   BackOff     pod/iperf3-client-rubikpi                    Back-off restarting failed container iperf3 in pod iperf3-client-rubikpi_default(6eca7dfe-aedc-4a03-80f0-3a29ea80a7bc)
30m         Normal    Pulled      pod/iperf3-client-rubikpi                    Successfully pulled image "networkstatic/iperf3:latest" in 1.61s (1.61s including waiting). Image size: 31128721 bytes.
30m         Normal    Pulled      pod/iperf3-client-rubikpi                    Successfully pulled image "networkstatic/iperf3:latest" in 1.593s (1.593s including waiting). Image size: 31128721 bytes.
29m         Normal    Scheduled   pod/iperf3-client-rubikpi                    Successfully assigned default/iperf3-client-rubikpi to rtosubuntu-500tca-500sca
28m         Normal    Pulling     pod/iperf3-client-rubikpi                    Pulling image "networkstatic/iperf3:latest"
29m         Normal    Pulled      pod/iperf3-client-rubikpi                    Successfully pulled image "networkstatic/iperf3:latest" in 1.586s (1.586s including waiting). Image size: 31128721 bytes.
28m         Normal    Created     pod/iperf3-client-rubikpi                    Created container: iperf3
28m         Normal    Started     pod/iperf3-client-rubikpi                    Started container iperf3
29m         Normal    Pulled      pod/iperf3-client-rubikpi                    Successfully pulled image "networkstatic/iperf3:latest" in 1.528s (1.528s including waiting). Image size: 31128721 bytes.
28m         Warning   BackOff     pod/iperf3-client-rubikpi                    Back-off restarting failed container iperf3 in pod iperf3-client-rubikpi_default(a2ce5d50-cec0-43cc-be5b-0960dffaa424)
29m         Normal    Pulled      pod/iperf3-client-rubikpi                    Successfully pulled image "networkstatic/iperf3:latest" in 1.61s (1.61s including waiting). Image size: 31128721 bytes.
28m         Normal    Pulled      pod/iperf3-client-rubikpi                    Successfully pulled image "networkstatic/iperf3:latest" in 1.567s (1.567s including waiting). Image size: 31128721 bytes.
54m         Normal    Scheduled   pod/iperf3-server-quick                      Successfully assigned default/iperf3-server-quick to rtosubuntu-500tca-500sca
54m         Normal    Pulling     pod/iperf3-server-quick                      Pulling image "networkstatic/iperf3:latest"
54m         Normal    Pulled      pod/iperf3-server-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.544s (1.544s including waiting). Image size: 31128721 bytes.
54m         Normal    Created     pod/iperf3-server-quick                      Created container: iperf3
54m         Normal    Started     pod/iperf3-server-quick                      Started container iperf3
54m         Normal    Killing     pod/iperf3-server-quick                      Stopping container iperf3
53m         Normal    Scheduled   pod/iperf3-server-quick                      Successfully assigned default/iperf3-server-quick to rtosubuntu-500tca-500sca
53m         Normal    Pulling     pod/iperf3-server-quick                      Pulling image "networkstatic/iperf3:latest"
53m         Normal    Pulled      pod/iperf3-server-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.539s (1.539s including waiting). Image size: 31128721 bytes.
53m         Normal    Created     pod/iperf3-server-quick                      Created container: iperf3
53m         Normal    Started     pod/iperf3-server-quick                      Started container iperf3
52m         Normal    Killing     pod/iperf3-server-quick                      Stopping container iperf3
48m         Normal    Scheduled   pod/iperf3-server-quick                      Successfully assigned default/iperf3-server-quick to rtosubuntu-500tca-500sca
48m         Normal    Pulling     pod/iperf3-server-quick                      Pulling image "networkstatic/iperf3:latest"
48m         Normal    Pulled      pod/iperf3-server-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.585s (1.585s including waiting). Image size: 31128721 bytes.
48m         Normal    Created     pod/iperf3-server-quick                      Created container: iperf3
48m         Normal    Started     pod/iperf3-server-quick                      Started container iperf3
46m         Normal    Killing     pod/iperf3-server-quick                      Stopping container iperf3
42m         Normal    Scheduled   pod/iperf3-server-quick                      Successfully assigned default/iperf3-server-quick to rtosubuntu-500tca-500sca
42m         Normal    Pulling     pod/iperf3-server-quick                      Pulling image "networkstatic/iperf3:latest"
42m         Normal    Pulled      pod/iperf3-server-quick                      Successfully pulled image "networkstatic/iperf3:latest" in 1.594s (1.594s including waiting). Image size: 31128721 bytes.
42m         Normal    Created     pod/iperf3-server-quick                      Created container: iperf3
42m         Normal    Started     pod/iperf3-server-quick                      Started container iperf3
40m         Normal    Killing     pod/iperf3-server-quick                      Stopping container iperf3
95m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
95m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.673s (1.673s including waiting). Image size: 30809528 bytes.
95m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
95m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
92m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
87m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
87m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.724s (1.724s including waiting). Image size: 30809528 bytes.
87m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
87m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
87m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
87m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
87m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.696s (1.696s including waiting). Image size: 30809528 bytes.
87m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
87m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
86m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
85m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
85m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.703s (1.703s including waiting). Image size: 30809528 bytes.
85m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
85m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
81m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
81m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
81m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.697s (1.697s including waiting). Image size: 30809528 bytes.
81m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
81m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
80m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
79m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
79m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.634s (1.634s including waiting). Image size: 30809528 bytes.
79m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
79m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
78m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
77m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
77m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.619s (1.619s including waiting). Image size: 30809528 bytes.
77m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
77m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
76m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
75m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
75m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.643s (1.643s including waiting). Image size: 30809528 bytes.
75m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
75m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
74m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
73m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
73m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.685s (1.685s including waiting). Image size: 30809528 bytes.
73m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
73m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
72m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
65m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
65m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.712s (1.712s including waiting). Image size: 30809528 bytes.
65m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
65m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
62m         Normal    Killing     pod/iperf3-server-raspberrypi                Stopping container iperf3
62m         Normal    Pulling     pod/iperf3-server-raspberrypi                Pulling image "networkstatic/iperf3:latest"
62m         Normal    Pulled      pod/iperf3-server-raspberrypi                Successfully pulled image "networkstatic/iperf3:latest" in 1.613s (1.613s including waiting). Image size: 30809528 bytes.
62m         Normal    Created     pod/iperf3-server-raspberrypi                Created container: iperf3
62m         Normal    Started     pod/iperf3-server-raspberrypi                Started container iperf3
35m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
27m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
27m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
25m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
21m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
19m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
17m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
15m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
13m         Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
5m15s       Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
2m15s       Normal    Scheduled   pod/iperf3-server-raspberrypi                Successfully assigned default/iperf3-server-raspberrypi to raspberrypi
26m         Normal    Scheduled   pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-server-rtosubuntu-500tca-500sca to rtosubuntu-500tca-500sca
26m         Normal    Pulling     pod/iperf3-server-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
26m         Normal    Pulled      pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.588s (1.588s including waiting). Image size: 31128721 bytes.
26m         Normal    Created     pod/iperf3-server-rtosubuntu-500tca-500sca   Created container: iperf3
26m         Normal    Started     pod/iperf3-server-rtosubuntu-500tca-500sca   Started container iperf3
26m         Normal    Killing     pod/iperf3-server-rtosubuntu-500tca-500sca   Stopping container iperf3
11m         Normal    Scheduled   pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-server-rtosubuntu-500tca-500sca to rtosubuntu-500tca-500sca
11m         Normal    Pulling     pod/iperf3-server-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
11m         Normal    Pulled      pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.834s (1.834s including waiting). Image size: 31128721 bytes.
11m         Normal    Created     pod/iperf3-server-rtosubuntu-500tca-500sca   Created container: iperf3
11m         Normal    Started     pod/iperf3-server-rtosubuntu-500tca-500sca   Started container iperf3
10m         Normal    Killing     pod/iperf3-server-rtosubuntu-500tca-500sca   Stopping container iperf3
9m28s       Normal    Scheduled   pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-server-rtosubuntu-500tca-500sca to rtosubuntu-500tca-500sca
9m28s       Normal    Pulling     pod/iperf3-server-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
9m27s       Normal    Pulled      pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.516s (1.516s including waiting). Image size: 31128721 bytes.
9m27s       Normal    Created     pod/iperf3-server-rtosubuntu-500tca-500sca   Created container: iperf3
9m26s       Normal    Started     pod/iperf3-server-rtosubuntu-500tca-500sca   Started container iperf3
8m16s       Normal    Killing     pod/iperf3-server-rtosubuntu-500tca-500sca   Stopping container iperf3
7m32s       Normal    Scheduled   pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-server-rtosubuntu-500tca-500sca to rtosubuntu-500tca-500sca
7m32s       Normal    Pulling     pod/iperf3-server-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
7m31s       Normal    Pulled      pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.593s (1.593s including waiting). Image size: 31128721 bytes.
7m31s       Normal    Created     pod/iperf3-server-rtosubuntu-500tca-500sca   Created container: iperf3
7m31s       Normal    Started     pod/iperf3-server-rtosubuntu-500tca-500sca   Started container iperf3
7m17s       Normal    Killing     pod/iperf3-server-rtosubuntu-500tca-500sca   Stopping container iperf3
6m10s       Normal    Scheduled   pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully assigned default/iperf3-server-rtosubuntu-500tca-500sca to rtosubuntu-500tca-500sca
6m10s       Normal    Pulling     pod/iperf3-server-rtosubuntu-500tca-500sca   Pulling image "networkstatic/iperf3:latest"
6m9s        Normal    Pulled      pod/iperf3-server-rtosubuntu-500tca-500sca   Successfully pulled image "networkstatic/iperf3:latest" in 1.568s (1.568s including waiting). Image size: 31128721 bytes.
6m9s        Normal    Created     pod/iperf3-server-rtosubuntu-500tca-500sca   Created container: iperf3
6m8s        Normal    Started     pod/iperf3-server-rtosubuntu-500tca-500sca   Started container iperf3
6m5s        Normal    Killing     pod/iperf3-server-rtosubuntu-500tca-500sca   Stopping container iperf3
31m         Normal    Scheduled   pod/iperf3-server-rubikpi                    Successfully assigned default/iperf3-server-rubikpi to rubikpi
31m         Normal    Pulling     pod/iperf3-server-rubikpi                    Pulling image "networkstatic/iperf3:latest"
31m         Normal    Pulled      pod/iperf3-server-rubikpi                    Successfully pulled image "networkstatic/iperf3:latest" in 1.512s (1.512s including waiting). Image size: 30809528 bytes.
31m         Normal    Created     pod/iperf3-server-rubikpi                    Created container: iperf3
31m         Normal    Started     pod/iperf3-server-rubikpi                    Started container iperf3
30m         Normal    Killing     pod/iperf3-server-rubikpi                    Stopping container iperf3
29m         Normal    Scheduled   pod/iperf3-server-rubikpi                    Successfully assigned default/iperf3-server-rubikpi to rubikpi
29m         Normal    Pulling     pod/iperf3-server-rubikpi                    Pulling image "networkstatic/iperf3:latest"
29m         Normal    Pulled      pod/iperf3-server-rubikpi                    Successfully pulled image "networkstatic/iperf3:latest" in 1.528s (1.528s including waiting). Image size: 30809528 bytes.
29m         Normal    Created     pod/iperf3-server-rubikpi                    Created container: iperf3
29m         Normal    Started     pod/iperf3-server-rubikpi                    Started container iperf3
28m         Normal    Killing     pod/iperf3-server-rubikpi                    Stopping container iperf3
88m         Normal    Pulling     pod/producer-diff-svc                        Pulling image "ssoonan0770/jitter-producer:latest"
88m         Normal    Pulled      pod/producer-diff-svc                        Successfully pulled image "ssoonan0770/jitter-producer:latest" in 1.646s (1.646s including waiting). Image size: 6031746 bytes.
88m         Normal    Created     pod/producer-diff-svc                        Created container: producer
88m         Normal    Started     pod/producer-diff-svc                        Started container producer
87m         Normal    Killing     pod/producer-diff-svc                        Stopping container producer
87m         Normal    Pulling     pod/producer-diff-svc                        Pulling image "ssoonan0770/jitter-producer:latest"
87m         Normal    Pulled      pod/producer-diff-svc                        Successfully pulled image "ssoonan0770/jitter-producer:latest" in 1.588s (1.588s including waiting). Image size: 6031746 bytes.
87m         Normal    Created     pod/producer-diff-svc                        Created container: producer
87m         Normal    Started     pod/producer-diff-svc                        Started container producer
86m         Normal    Killing     pod/producer-diff-svc                        Stopping container producer
55m         Normal    Scheduled   pod/producer-diff-svc                        Successfully assigned default/producer-diff-svc to rtosubuntu-500tca-500sca
55m         Normal    Pulling     pod/producer-diff-svc                        Pulling image "ssoonan0770/jitter-producer:latest"
55m         Normal    Pulled      pod/producer-diff-svc                        Successfully pulled image "ssoonan0770/jitter-producer:latest" in 1.594s (1.594s including waiting). Image size: 5774921 bytes.
55m         Normal    Created     pod/producer-diff-svc                        Created container: producer
55m         Normal    Started     pod/producer-diff-svc                        Started container producer
54m         Normal    Killing     pod/producer-diff-svc                        Stopping container producer
53m         Normal    Scheduled   pod/producer-diff-svc                        Successfully assigned default/producer-diff-svc to rtosubuntu-500tca-500sca
53m         Normal    Pulling     pod/producer-diff-svc                        Pulling image "ssoonan0770/jitter-producer:latest"
53m         Normal    Pulled      pod/producer-diff-svc                        Successfully pulled image "ssoonan0770/jitter-producer:latest" in 1.688s (1.688s including waiting). Image size: 5774921 bytes.
53m         Normal    Created     pod/producer-diff-svc                        Created container: producer
53m         Normal    Started     pod/producer-diff-svc                        Started container producer
52m         Normal    Killing     pod/producer-diff-svc                        Stopping container producer
50m         Normal    Scheduled   pod/producer-diff-svc                        Successfully assigned default/producer-diff-svc to rtosubuntu-500tca-500sca
50m         Normal    Pulling     pod/producer-diff-svc                        Pulling image "ssoonan0770/jitter-producer:latest"
50m         Normal    Pulled      pod/producer-diff-svc                        Successfully pulled image "ssoonan0770/jitter-producer:latest" in 1.565s (1.565s including waiting). Image size: 5774921 bytes.
50m         Normal    Created     pod/producer-diff-svc                        Created container: producer
50m         Normal    Started     pod/producer-diff-svc                        Started container producer
49m         Normal    Killing     pod/producer-diff-svc                        Stopping container producer
48m         Normal    Scheduled   pod/producer-diff-svc                        Successfully assigned default/producer-diff-svc to rtosubuntu-500tca-500sca
48m         Normal    Pulling     pod/producer-diff-svc                        Pulling image "ssoonan0770/jitter-producer:latest"
48m         Normal    Pulled      pod/producer-diff-svc                        Successfully pulled image "ssoonan0770/jitter-producer:latest" in 1.616s (1.616s including waiting). Image size: 5774921 bytes.
48m         Normal    Created     pod/producer-diff-svc                        Created container: producer
48m         Normal    Started     pod/producer-diff-svc                        Started container producer
46m         Normal    Killing     pod/producer-diff-svc                        Stopping container producer
29m         Normal    Scheduled   pod/producer-diff-svc                        Successfully assigned default/producer-diff-svc to rubikpi
29m         Normal    Pulling     pod/producer-diff-svc                        Pulling image "ssoonan0770/jitter-producer:latest"
29m         Normal    Pulled      pod/producer-diff-svc                        Successfully pulled image "ssoonan0770/jitter-producer:latest" in 1.515s (1.515s including waiting). Image size: 6031746 bytes.
29m         Normal    Created     pod/producer-diff-svc                        Created container: producer
29m         Normal    Started     pod/producer-diff-svc                        Started container producer
28m         Normal    Killing     pod/producer-diff-svc                        Stopping container producer
28m         Normal    Scheduled   pod/producer-diff-svc                        Successfully assigned default/producer-diff-svc to raspberrypi
27m         Normal    Scheduled   pod/producer-diff-svc                        Successfully assigned default/producer-diff-svc to raspberrypi
26m         Normal    Scheduled   pod/producer-diff-svc                        Successfully assigned default/producer-diff-svc to rtosubuntu-500tca-500sca
26m         Normal    Pulling     pod/producer-diff-svc                        Pulling image "ssoonan0770/jitter-producer:latest"
26m         Normal    Pulled      pod/producer-diff-svc                        Successfully pulled image "ssoonan0770/jitter-producer:latest" in 1.539s (1.539s including waiting). Image size: 5774921 bytes.
